soundly, ˈ S ǝ UH N D L ǝ IH, s, 
my, M AY1 , s, 
lord, L AO : R D, s, 
he, HH IY1 , s, 
did, D IH1 D , s, 
ask, AW S K, s, 
favor, F EY1 V ER0 , s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
my, M AY1 , s, 
lord, L AO : R D, s, 
he, HH IY1 , s, 
did, D IH1 D , s, 
ask, AW S K, s, 
favor, F EY1 V ER0 , s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
my, M AY1 , s, 
lord, L AO : R D, s, 
he, HH IY1 , s, 
did, D IH1 D , s, 
ask, AW S K, s, 
favor, F EY1 V ER0 , s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
soundly, ˈ S ǝ UH N D L ǝ IH, s, 
lord, L AO : R D, s, 
ask, AW S K, s, 
