no,'N OW',s,''
by,'B AY',s,'AY'
my,'M AY',s,'AY'
troth,'T R OW TH',s,''
not,'N AA T',s,'AA'
for,'F AO R',s,'AO'
we,'W IY',s,'IY'
cannot,'K AE N AA T',s,'AE AA'
loge,'L AA JH',s,'AA'
and,'AH N D',s,''
board,'B AO R D',s,'AO'
a,'AH',s,''
dozen,'D ɤ Z ǝ N',s,''
or,'AO R',s,'AO'
fourteen,'F AO R T IY N',s,'AO IY'
gentlewomen,'JH EH N T AH L W IH M AH N',s,'IH'
that,'DH AE T',s,'AE'
by,'B AY',s,'AY'
the,'DH AH',s,''
prick,'P R IH K',s,'IH'
of,'AH V',s,''
their,'DH EH R',s,''
needles,'N IY D AH L Z',s,'IY'
but,'B AH T',s,''
it,'IH T',s,'IH'
will,'W IH L',s,'IH'
be,'B IY',s,'IY'
we,'W IY',s,'IY'
keep,'K IY P',s,'IY'
a,'AH',s,''
bawdy,'B AO D ə IH',s,'AO IH'
o,'OW',s,''
lady,'L EY D IY',s,'EY IY'
if,'IH F',s,'IH'
he,'HH IY',s,'IY'
be,'B IY',s,'IY'
not,'N AA T',s,'AA'
hewn,'HH Y UW N',s,'UW'
we,'W IY',s,'IY'
shall,'SH AE L',s,'AE'
see,'S IY',s,'IY'
and,'AH N D',s,''
committed,'K AH M IH T AH D',s,'IH'
good,'G UH D',s,'UH'
and,'AH N D',s,''
put,'P UH T',s,'UH'
up,'AH P',s,''
your,'Y AO R',s,'AO'
by,'B AY',s,'AY'
my,'M AY',s,'AY'
troth,'T R OW TH',s,''
yield,'Y IY L D',s,'IY'
the,'DH AH',s,''
a,'AH',s,''
of,'AH V',s,''
the,'DH AH',s,''
his,'HH IH Z',s,'IH'
heart,'HH AA R T',s,'AA'
good,'G UH D',s,'UH'
hme,'OW M',s,''
presently,'P R EH Z AH N T L IY',s,'IY'
as,'AE Z',s,'AE'
you,'Y UW',s,'UW'
of,'AH V',s,''
women,'W IH M AH N',s,'IH'
in,'IH N',s,'IH'
to,'T UW',s,'UW'
poor,'P UH R',s,'UH'
heart,'HH AA R T',s,'AA'
he,'HH IY',s,'IY'
is,'IH Z',s,'IH'
so,'S OW',s,''
of,'AH V',s,''
a,'AH',s,''
that,'DH AE T',s,'AE'
it,'IH T',s,'IH'
is,'IH Z',s,'IH'
most,'M OW S T',s,''
to,'T UW',s,'UW'
behold,'B IH HH OW L D',s,'IH'
sweet,'S W IY T',s,'IY'
men,'M EH N',s,''
to,'T UW',s,'UW'
him,'HH IH M',s,'IH'
prithee,'P r e DH IY',s,'IY'
honey-sweet,'ɤ N ǝ IH - ˌ S W IY T',s,'IH IY'
let,'L EH T',s,''
me,'M IY',s,'IY'
thee,'DH IY',s,'IY'
to,'T UW',s,'UW'
not,'N AA T',s,'AA'
in,'IH N',s,'IH'
in,'IH N',s,'IH'
bosom,'B UH Z AH M',s,'UH'
if,'IH F',s,'IH'
man,'M AE N',s,'AE'
went,'W EH N T',s,''
to,'T UW',s,'UW'
bosom,'B UH Z AH M',s,'UH'
he,'HH IY',s,'IY'
a,'AH',s,''
end,'EH N D',s,''
and,'AH N D',s,''
went,'W EH N T',s,''
an,'AE N',s,'AE'
it,'IH T',s,'IH'
had,'HH AE D',s,'AE'
been,'B IH N',s,'IH'
child,'CH AY L D',s,'AY'
he,'HH IY',s,'IY'
parted,'P AA R T IH D',s,'AA IH'
between,'B IH T W IY N',s,'IH IY'
and,'AH N D',s,''
at,'AE T',s,'AE'
the,'DH AH',s,''
for,'F AO R',s,'AO'
after,'AW F T ǝ R',s,''
i,'AY',s,'AY'
him,'HH IH M',s,'IH'
with,'W IH DH',s,'IH'
the,'DH AH',s,''
sheets,'SH IY T S',s,'IY'
and,'AH N D',s,''
with,'W IH DH',s,'IH'
and,'AH N D',s,''
upon,'AH P AA N',s,'AA'
his,'HH IH Z',s,'IH'
end,'EH N D',s,''
i,'AY',s,'AY'
was,'W AA Z',s,'AA'
but,'B AH T',s,''
for,'F AO R',s,'AO'
his,'HH IH Z',s,'IH'
was,'W AA Z',s,'AA'
as,'AE Z',s,'AE'
sharp,'SH AA R P',s,'AA'
as,'AE Z',s,'AE'
a,'AH',s,''
pen,'P EH N',s,''
and,'AH N D',s,''
he,'HH IY',s,'IY'
of,'AH V',s,''
green,'G R IY N',s,'IY'
fields,'F IY L D Z',s,'IY'
quoth,'K ɒ TH',s,''
i,'AY',s,'AY'
what,'W AH T',s,''
man,'M AE N',s,'AE'
be,'B IY',s,'IY'
good,'G UH D',s,'UH'
so,'S OW',s,''
he,'HH IY',s,'IY'
out,'AW T',s,''
god,'G AA D',s,'AA'
god,'G AA D',s,'AA'
god,'G AA D',s,'AA'
or,'AO R',s,'AO'
four,'F AO R',s,'AO'
i,'AY',s,'AY'
to,'T UW',s,'UW'
comfort,'K ɤ M F ǝ R T',s,''
him,'HH IH M',s,'IH'
bid,'B IH D',s,'IH'
him,'HH IH M',s,'IH'
he,'HH IY',s,'IY'
not,'N AA T',s,'AA'
think,'TH IH NG K',s,'IH'
of,'AH V',s,''
god,'G AA D',s,'AA'
i,'AY',s,'AY'
was,'W AA Z',s,'AA'
no,'N OW',s,''
need,'N IY D',s,'IY'
to,'T UW',s,'UW'
himself,'HH IH M S EH L F',s,'IH'
with,'W IH DH',s,'IH'
yet,'Y EH T',s,''
so,'S OW',s,''
he,'HH IY',s,'IY'
me,'M IY',s,'IY'
on,'AA N',s,'AA'
his,'HH IH Z',s,'IH'
feet,'F IY T',s,'IY'
i,'AY',s,'AY'
put,'P UH T',s,'UH'
my,'M AY',s,'AY'
into,'IH N T UW',s,'IH UW'
the,'DH AH',s,''
bed,'B EH D',s,''
and,'AH N D',s,''
felt,'F EH L T',s,''
them,'DH EH M',s,''
and,'AH N D',s,''
wre,'W ER',s,''
as,'AE Z',s,'AE'
cold,'K OW L D',s,''
as,'AE Z',s,'AE'
then,'DH EH N',s,''
i,'AY',s,'AY'
felt,'F EH L T',s,''
to,'T UW',s,'UW'
his,'HH IH Z',s,'IH'
and,'AH N D',s,''
so,'S OW',s,''
and,'AH N D',s,''
and,'AH N D',s,''
all,'AA L',s,'AA'
was,'W AA Z',s,'AA'
as,'AE Z',s,'AE'
cold,'K OW L D',s,''
as,'AE Z',s,'AE'
that,'DH AE T',s,'AE'
he,'HH IY',s,'IY'
did,'D IH D',s,'IH'
that,'DH AE T',s,'AE'
he,'HH IY',s,'IY'
did,'D IH D',s,'IH'
not,'N AA T',s,'AA'
he,'HH IY',s,'IY'
never,'N e V ǝ R',s,''
a,'AH',s,''
he,'HH IY',s,'IY'
never,'N e V ǝ R',s,''
he,'HH IY',s,'IY'
did,'D IH D',s,'IH'
in,'IH N',s,'IH'
sort,'S AO R T',s,'AO'
indeed,'IH N D IY D',s,'IH IY'
women,'W IH M AH N',s,'IH'
but,'B AH T',s,''
then,'DH EH N',s,''
he,'HH IY',s,'IY'
was,'W AA Z',s,'AA'
and,'AH N D',s,''
of,'AH V',s,''
the,'DH AH',s,''
of,'AH V',s,''
babylon,'B AE B AH L AA N',s,'AE AA'
adieu,'AH D UW',s,'UW'
